Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score
41,2:07:40,,Stephen MOKOKA,31 JAN 1985,RSA,2,,Shanghai (CHN),08 NOV 2015,1199
42,2:07:42,,Kaan Kigen ÖZBILEN,15 JAN 1986,KEN,4,,Paris (FRA),12 APR 2015,1199
43,2:07:43,,Sammy KITWARA,26 NOV 1986,KEN,6,,London (GBR),26 APR 2015,1198
44,2:07:44,,Gilbert Kipruto KIRWA,20 DEC 1985,KEN,5,,Paris (FRA),12 APR 2015,1198
45,2:07:46,,Emmanuel MUTAI,12 OCT 1984,KEN,4,,Berlin (GER),27 SEP 2015,1198
46,2:07:47,,Jacob Kibet Chulyo KENDAGOR,24 AUG 1984,KEN,3,,Seoul (KOR),15 MAR 2015,1197
46,2:07:47,,Ghirmay GHEBRESLASSIE,14 NOV 1995,ERI,2,,Hamburg (GER),26 APR 2015,1197
48,2:07:54,,Laban Kipngetich KORIR,30 JUN 1985,KEN,6,,Paris (FRA),12 APR 2015,1195
49,2:07:56,,Deressa CHIMSA,21 NOV 1976,ETH,7,,Paris (FRA),12 APR 2015,1195
50,2:07:57,,Ernest NGENO,20 MAY 1995,KEN,1,,Hengshui (CHN),26 SEP 2015,1194
51,2:07:58,,Tsegaye KEBEDE,15 JAN 1987,ETH,8,,Tokyo (JPN),22 FEB 2015,1194
52,2:08:02,,Bernard Kiprop KOECH,31 JAN 1988,KEN,3,,Rotterdam (NED),12 APR 2015,1193
53,2:08:03,,Birhanu GEDEFA,16 MAR 1984,ETH,1,,"Houston, TX (USA)",18 JAN 2015,1193
54,2:08:05,,Dadi Yami GEMEDA,02 APR 1988,ETH,4,,Seoul (KOR),15 MAR 2015,1192
54,2:08:05,,Robert CHEMOSIN,01 FEB 1989,KEN,2,,Warszawa (POL),26 APR 2015,1192
56,2:08:08,,Japheth KOSGEI,01 JAN 1988,KEN,2,,Košice (SVK),04 OCT 2015,1191
57,2:08:09,,Abrha MILAW ASEFA,27 FEB 1988,ETH,3,,Xiamen (CHN),03 JAN 2015,1191
58,2:08:11,,Chele DECHASA,13 JUN 1984,ETH,7,,Dubai (UAE),23 JAN 2015,1191
58,2:08:11,,Joel Kiplimo KEMBOI,05 JUN 1983,KEN,2,,Gongju (KOR),11 OCT 2015,1191
60,2:08:12,,Gebo BURKA,28 AUG 1987,ETH,2,,"Houston, TX (USA)",18 JAN 2015,1190
61,2:08:14,,Abraham CHERKOS,23 SEP 1989,ETH,5,,Seoul (KOR),15 MAR 2015,1190
62,2:08:16,,Philip KANGOGO,12 DEC 1983,KEN,1,,Barcelona (ESP),15 MAR 2015,1189
63,2:08:17,,Edwin KOECH,14 DEC 1987,KEN,5,,Eindhoven (NED),11 OCT 2015,1189
64,2:08:18,,Robert KWAMBAI,22 NOV 1985,KEN,4,,Xiamen (CHN),03 JAN 2015,1189
64,2:08:18,,Philemon RONO,08 FEB 1991,KEN,4,,Hamburg (GER),26 APR 2015,1189
64,2:08:18,,Amanuel MESEL,29 DEC 1990,ERI,4,,Warszawa (POL),26 APR 2015,1189
64,2:08:18,,Patrick Makau MUSYOKI,02 MAR 1985,KEN,1,,Fukuoka (JPN),06 DEC 2015,1189
68,2:08:19,,Limenih GETACHEW,30 APR 1990,ETH,1,,Ljubljana (SLO),25 OCT 2015,1188
69,2:08:21,,Stephen CHEMLANY,09 AUG 1982,KEN,2,,Daegu (KOR),05 APR 2015,1188
70,2:08:28,,Richard SIGEI,11 APR 1985,KEN,5,,Warszawa (POL),26 APR 2015,1186
71,2:08:29,,Elija KEMBOI,10 SEP 1984,KEN,6,,Warszawa (POL),26 APR 2015,1185
72,2:08:31,,Getu FELEKE,28 NOV 1986,ETH,2,,Fukuoka (JPN),06 DEC 2015,1185
73,2:08:33,,Arne GABIUS,22 MAR 1981,GER,4,,Frankfurt (GER),25 OCT 2015,1184
74,2:08:37,,Mulugeta WAMI,17 JUL 1982,ETH,2,,Ljubljana (SLO),25 OCT 2015,1183
75,2:08:38,,Gebretsadik ABRAHA,16 JUL 1992,ETH,4,,Valencia (ESP),15 NOV 2015,1183
76,2:08:42,,Kenneth Mburu MUNGARA,07 SEP 1973,KEN,1,,Gold Coast (AUS),05 JUL 2015,1182
77,2:08:45,,Benjamin KIPLIMO MUTAI,1982,KEN,3,,Daegu (KOR),05 APR 2015,1181
77,2:08:45,,Wilson Kwambai CHEBET,12 JUL 1985,KEN,5,,Amsterdam (NED),18 OCT 2015,1181
79,2:08:46,,Tebalu ZAWUDE HEYI,02 NOV 1987,ETH,1,,Seoul (KOR),01 NOV 2015,1181
80,2:08:49,,Suleiman Kipses SIMOTWO,21 APR 1980,KEN,5,,Frankfurt (GER),25 OCT 2015,1180
81,2:08:50,,Evans CHEBET,10 NOV 1988,KEN,2,,Praha (CZE),03 MAY 2015,1180
82,2:08:51,,Tesfa WOKNETH,30 SEP 1984,ETH,1,,Marrakech (MAR),25 JAN 2015,1179
83,2:08:53,,Ayele ABSHERO,28 DEC 1990,ETH,3,,Gongju (KOR),11 OCT 2015,1179
83,2:08:53,,Shura KITATA,09 JUN 1996,ETH,3,,Shanghai (CHN),08 NOV 2015,1179
85,2:08:54,,Silah LIMO,01 FEB 1992,KEN,2,,Gold Coast (AUS),05 JUL 2015,1179
86,2:08:55,,CyBrian KOTUT,06 JUN 1992,KEN,2,,Milano (ITA),12 APR 2015,1178
86,2:08:55,,Evans Kipkosgei RUTO,14 JAN 1984,KEN,3,,Gold Coast (AUS),05 JUL 2015,1178
88,2:08:56,,Samuel MWANIKI,15 AUG 1984,KEN,2,,Marrakech (MAR),25 JAN 2015,1178
88,2:08:56,,John Kemboi CHERUIYOT,05 JUL 1990,KEN,6,,Frankfurt (GER),25 OCT 2015,1178
88,2:08:56,,Satoru SASAKI,16 OCT 1985,JPN,3,,Fukuoka (JPN),06 DEC 2015,1178
91,2:08:59,,Samuel RUTTO,1994,KEN,3,,Ljubljana (SLO),25 OCT 2015,1177
92,2:09:00,,Ishimael BUSHENDICH,07 JUL 1991,KEN,1,,Toronto (CAN),18 OCT 2015,1177
93,2:09:01,,Gideon Kipkemoi KIPKETER,10 NOV 1992,KEN,2,,Seoul (KOR),01 NOV 2015,1177
94,2:09:05,,Felix KENY,25 DEC 1985,KEN,1,,Gunsan (KOR),12 APR 2015,1175
95,2:09:07,,Debebe TOLOSSA,1980,ETH,3,,"Houston, TX (USA)",18 JAN 2015,1175
96,2:09:08,,Samuel NDUNGU,04 APR 1988,KEN,1,,Otsu (JPN),01 MAR 2015,1175
96,2:09:08,,Philemon Gitia BAARU,20 MAY 1981,KEN,3,,Milano (ITA),12 APR 2015,1175
98,2:09:11,,Oleksandr SITKOVSKIY,09 JUN 1978,UKR,3,,Marrakech (MAR),25 JAN 2015,1174
99,2:09:12,,Hiroaki SANO,28 FEB 1988,JPN,9,,Tokyo (JPN),22 FEB 2015,1174
100,2:09:14,,Seboka NEGUSSE,07 JAN 1989,ETH,6,,Amsterdam (NED),18 OCT 2015,1173
1,2:02:57,,Dennis KIMETTO,22 APR 1984,KEN,1,,Berlin (GER),28 SEP 2014,1280
2,2:03:13,,Emmanuel MUTAI,12 OCT 1984,KEN,2,,Berlin (GER),28 SEP 2014,1275
3,2:04:11,,Eliud KIPCHOGE,05 NOV 1984,KEN,1,,"Chicago, IL (USA)",12 OCT 2014,1259
4,2:04:28,,Sammy KITWARA,26 NOV 1986,KEN,2,,"Chicago, IL (USA)",12 OCT 2014,1254
5,2:04:29,,Wilson Kipsang KIPROTICH,15 MAR 1982,KEN,1,,London (GBR),13 APR 2014,1253
6,2:04:32,,Tsegaye MEKONNEN,15 JUN 1995,ETH,1,,Dubai (UAE),24 JAN 2014,1253
6,2:04:32,,Dickson CHUMBA,27 OCT 1986,KEN,3,,"Chicago, IL (USA)",12 OCT 2014,1253
8,2:04:55,,Stanley Kipleting BIWOTT,21 APR 1986,KEN,2,,London (GBR),13 APR 2014,1246
9,2:05:04,,Kenenisa BEKELE,13 JUN 1982,ETH,1,,Paris (FRA),06 APR 2014,1243
10,2:05:13,,Markos GENETI,07 JUN 1984,ETH,2,,Dubai (UAE),24 JAN 2014,1241
11,2:05:41,,Getu FELEKE,28 NOV 1986,ETH,1,,Wien (AUT),13 APR 2014,1233
12,2:05:49,,Girmay Birhanu GEBRU,27 JAN 1987,ETH,3,,Dubai (UAE),24 JAN 2014,1231
13,2:05:56,,Abera KUMA,31 AUG 1990,ETH,3,,Berlin (GER),28 SEP 2014,1229
14,2:05:57,,Tadesse TOLA,31 OCT 1987,ETH,2,,Tokyo (JPN),23 FEB 2014,1228
15,2:06:08,,Bernard Kiprop KOECH,31 JAN 1988,KEN,2,,Rotterdam (NED),13 APR 2014,1225
16,2:06:17,,Tamirat TOLA,11 AUG 1991,ETH,4,,Dubai (UAE),24 JAN 2014,1223
16,2:06:17,,Yacob JARSO,05 FEB 1988,ETH,1,,Seoul (KOR),16 MAR 2014,1223
18,2:06:21,,Tilahun REGASSA,18 JAN 1990,ETH,1,,Eindhoven (NED),12 OCT 2014,1222
19,2:06:22,,Bernard Kiprop KIPYEGO,16 JUL 1986,KEN,1,,Amsterdam (NED),19 OCT 2014,1221
20,2:06:24,,Stephen CHEMLANY,09 AUG 1982,KEN,2,,Seoul (KOR),16 MAR 2014,1221
21,2:06:30,,Tsegaye KEBEDE,15 JAN 1987,ETH,3,,London (GBR),13 APR 2014,1219
22,2:06:31,,Ayele ABSHERO,28 DEC 1990,ETH,4,,London (GBR),13 APR 2014,1219
23,2:06:39,,Geoffrey KAMWOROR,22 NOV 1992,KEN,4,,Berlin (GER),28 SEP 2014,1216
24,2:06:43,,Shumi DECHASA,28 MAY 1989,BRN,1,,Hamburg (GER),04 MAY 2014,1215
25,2:06:44,,Gilbert Kipruto KIRWA,20 DEC 1985,KEN,3,,Seoul (KOR),16 MAR 2014,1215
26,2:06:47,,Jonathan MAIYO,05 MAY 1988,KEN,2,,Eindhoven (NED),12 OCT 2014,1214
27,2:06:49,,Limenih GETACHEW,30 APR 1990,ETH,2,,Paris (FRA),06 APR 2014,1214
27,2:06:49,,Mark Kosgei KIPTOO,21 JUN 1976,KEN,1,,Frankfurt (GER),26 OCT 2014,1214
29,2:06:51,,Yemane TSEGAY,08 APR 1985,ETH,1,,Daegu (KOR),06 APR 2014,1213
30,2:06:58,,Michael KIPYEGO,02 OCT 1983,KEN,4,,Tokyo (JPN),23 FEB 2014,1211
31,2:06:59,,Kaan Kigen ÖZBILEN,15 JAN 1986,KEN,2,,Frankfurt (GER),26 OCT 2014,1211
32,2:07:00,,Eric NDIEMA,28 DEC 1992,KEN,2,,Hamburg (GER),04 MAY 2014,1210
33,2:07:02,,Tariku JUFAR,18 JUL 1984,ETH,4,,Seoul (KOR),16 MAR 2014,1210
34,2:07:05,,Peter Kimeli SOME,05 JUN 1990,KEN,5,,Tokyo (JPN),23 FEB 2014,1209
35,2:07:06,,Gebretsadik ABRAHA,16 JUL 1992,ETH,2,,Daegu (KOR),06 APR 2014,1209
36,2:07:07,,Philemon RONO,08 FEB 1991,KEN,3,,Hamburg (GER),04 MAY 2014,1209
37,2:07:08,,Abraham CHERKOS,23 SEP 1989,ETH,5,,Seoul (KOR),16 MAR 2014,1208
37,2:07:08,,Gilbert YEGON,06 AUG 1988,KEN,3,,Frankfurt (GER),26 OCT 2014,1208
39,2:07:10,,Belay Asefa BEDADA,17 JUN 1992,ETH,4,,Hamburg (GER),04 MAY 2014,1208
39,2:07:10,,Tebalu ZAWUDE HEYI,02 NOV 1987,ETH,4,,Frankfurt (GER),26 OCT 2014,1208
41,2:07:11,,Alfers LAGAT,07 AUG 1986,KEN,3,,Eindhoven (NED),12 OCT 2014,1207
41,2:07:11,,Nixson KURGAT,02 MAY 1988,KEN,1,,Chuncheon (KOR),26 OCT 2014,1207
43,2:07:12,,Azmero Bekele MOLALIGN,22 JAN 1986,ETH,5,,Dubai (UAE),24 JAN 2014,1207
44,2:07:15,,Silas CHEPROT,06 NOV 1992,KEN,1,,Gongju (KOR),19 OCT 2014,1206
45,2:07:16,,Deribe ROBI,26 SEP 1990,ETH,5,,Frankfurt (GER),26 OCT 2014,1206
46,2:07:18,,Lucas Kimeli ROTICH,16 APR 1990,KEN,2,,Amsterdam (NED),19 OCT 2014,1205
47,2:07:28,,Eliud KIPTANUI,06 JUN 1989,KEN,5,,Berlin (GER),28 SEP 2014,1203
47,2:07:28,,John Nzau MWANGANGI,11 JAN 1990,KEN,3,,Amsterdam (NED),19 OCT 2014,1203
49,2:07:29,,Ronald KORIR,10 APR 1991,KEN,6,,Frankfurt (GER),26 OCT 2014,1202
50,2:07:32,,Bazu WORKU HAYLA,15 SEP 1990,ETH,1,,"Houston, TX (USA)",19 JAN 2014,1201
51,2:07:35,,Franklin CHEPKWONY,15 JUN 1984,KEN,6,,Berlin (GER),28 SEP 2014,1201
52,2:07:38,,James Kipsang KWAMBAI,28 FEB 1983,KEN,6,,Seoul (KOR),16 MAR 2014,1200
53,2:07:40,,Deressa CHIMSA,21 NOV 1976,ETH,7,,Tokyo (JPN),23 FEB 2014,1199
54,2:07:43,,Elija KEMBOI,10 SEP 1984,KEN,4,,Daegu (KOR),06 APR 2014,1198
54,2:07:43,,Feysa BEKELE,04 AUG 1983,ETH,1,,Seoul (KOR),09 NOV 2014,1198
56,2:07:46,,Abrha MILAW ASEFA,27 FEB 1988,ETH,7,,Dubai (UAE),24 JAN 2014,1198
56,2:07:46,,Evans KIPLAGAT,05 MAR 1988,KEN,2,,Seoul (KOR),09 NOV 2014,1198
58,2:07:52,,Thomas KIPLAGAT,01 MAR 1987,KEN,3,,Seoul (KOR),09 NOV 2014,1196
59,2:07:53,,Jacob Kibet Chulyo KENDAGOR,24 AUG 1984,KEN,5,,Daegu (KOR),06 APR 2014,1196
59,2:07:53,,Joel Kemboi KIMURER,21 JAN 1988,KEN,2,,Gongju (KOR),19 OCT 2014,1196
61,2:07:54,,Negari Getachew TERFA,1983,ETH,2,,"Houston, TX (USA)",19 JAN 2014,1195
61,2:07:54,,Essa Ismail RASHED,14 DEC 1986,QAT,4,,Amsterdam (NED),19 OCT 2014,1195
63,2:08:02,,Lukas Lokobe KANDA,01 JAN 1983,KEN,3,,Paris (FRA),06 APR 2014,1193
64,2:08:03,,Laban MUTAI,15 JAN 1988,KEN,1,,Linz (AUT),06 APR 2014,1193
65,2:08:04,,Laban Kipngetich KORIR,30 JUN 1985,KEN,5,,Hamburg (GER),04 MAY 2014,1192
66,2:08:05,,Sammy Kigen KORIR,22 SEP 1985,KEN,4,,Eindhoven (NED),12 OCT 2014,1192
67,2:08:06,,Mariko KIPCHUMBA KIPLAGAT,04 JUL 1974,KEN,1,,Xiamen (CHN),02 JAN 2014,1192
68,2:08:07,,Patrick Kipyegon TERER,06 JUL 1989,KEN,1,,Praha (CZE),11 MAY 2014,1192
69,2:08:09,,Kohei MATSUMURA,05 NOV 1986,JPN,8,,Tokyo (JPN),23 FEB 2014,1191
69,2:08:09,,Levi Omari MATEBO,03 NOV 1989,KEN,2,,Warszawa (POL),13 APR 2014,1191
71,2:08:17,,Evans CHEBET,10 NOV 1988,KEN,2,,Praha (CZE),11 MAY 2014,1189
71,2:08:17,,Tesfaye DEREJE,30 SEP 1985,ETH,3,,Gongju (KOR),19 OCT 2014,1189
73,2:08:18,,Abere KASSW,08 DEC 1994,ETH,8,,Dubai (UAE),24 JAN 2014,1189
73,2:08:18,,Geoffrey MUTAI,07 OCT 1981,KEN,6,,London (GBR),13 APR 2014,1189
73,2:08:18,,Mulugeta WAMI,17 JUL 1982,ETH,2,,Ottawa (CAN),25 MAY 2014,1189
73,2:08:18,,Daniel KINYUA,25 MAY 1992,KEN,7,,Frankfurt (GER),26 OCT 2014,1189
77,2:08:21,,Mo FARAH,23 MAR 1983,GBR,8,,London (GBR),13 APR 2014,1188
77,2:08:21,,Samuel NDUNGU,04 APR 1988,KEN,1,,Lisboa (POR),05 OCT 2014,1188
79,2:08:22,,Patrick Makau MUSYOKI,02 MAR 1985,KEN,1,,Fukuoka (JPN),07 DEC 2014,1187
80,2:08:25,,Ishimael BUSHENDICH,07 JUL 1991,KEN,1,,Ljubljana (SLO),26 OCT 2014,1187
81,2:08:26,,Feyisa LILESA,01 FEB 1990,ETH,9,,London (GBR),13 APR 2014,1186
81,2:08:26,,Gilbert CHEPKWONY,1985,KEN,1,,Košice (SVK),05 OCT 2014,1186
83,2:08:27,,Beraki BEYENE ZEREA,06 FEB 1980,ERI,2,,Hengshui (CHN),20 SEP 2014,1186
84,2:08:28,,Alfred KERING,20 NOV 1978,KEN,2,,Wien (AUT),13 APR 2014,1186
85,2:08:31,,Adugna TAKELE,26 FEB 1989,ETH,8,,Frankfurt (GER),26 OCT 2014,1185
86,2:08:32,,Endeshaw NEGESSE,13 MAR 1988,ETH,2,,Düsseldorf (GER),27 APR 2014,1185
86,2:08:32,,Serhiy LEBID,15 JUL 1975,UKR,4,,Seoul (KOR),09 NOV 2014,1185
88,2:08:33,,Cosmas LAGAT,12 DEC 1990,KEN,1,,Sevilla (ESP),23 FEB 2014,1184
89,2:08:37,,Elijah KEITANY,18 OCT 1983,KEN,2,,Ljubljana (SLO),26 OCT 2014,1183
90,2:08:41,,Shami Abdullah DAWIT,16 JUL 1984,ETH,3,,Toronto (CAN),19 OCT 2014,1182
91,2:08:43,,Stephen MOKOKA,31 JAN 1985,RSA,1,,Shanghai (CHN),02 NOV 2014,1182
92,2:08:48,,Robert KWAMBAI,22 NOV 1985,KEN,4,,Paris (FRA),06 APR 2014,1180
92,2:08:48,,Luka ROTICH,07 AUG 1988,KEN,5,,Seoul (KOR),09 NOV 2014,1180
92,2:08:48,,Raji ASSEFA,18 FEB 1986,ETH,2,,Fukuoka (JPN),07 DEC 2014,1180
95,2:08:50,,Ser-Od BAT-OCHIR,07 OCT 1981,MGL,3,,Fukuoka (JPN),07 DEC 2014,1180
96,2:08:51,,Koji KOBAYASHI,16 JAN 1989,JPN,9,,Tokyo (JPN),23 FEB 2014,1179
97,2:08:53,,Francis KIPROP,25 DEC 1984,KEN,1,,Milano (ITA),06 APR 2014,1179
98,2:08:55,,Jose Antonio URIBE MARINO,03 JAN 1986,MEX,3,,"Houston, TX (USA)",19 JAN 2014,1178
98,2:08:55,,Henryk SZOST,20 JAN 1982,POL,3,,Warszawa (POL),13 APR 2014,1178
100,2:08:58,,Philip Sanga KIMUTAI,10 SEP 1983,KEN,3,,Wien (AUT),13 APR 2014,1177
1,2:04:48,,Patrick Makau MUSYOKI,02 MAR 1985,KEN,1,,Rotterdam (NED),11 APR 2010,1248
2,2:04:55,,Geoffrey MUTAI,07 OCT 1981,KEN,2,,Rotterdam (NED),11 APR 2010,1246
3,2:04:57,,Wilson Kipsang KIPROTICH,15 MAR 1982,KEN,1,,Frankfurt (GER),31 OCT 2010,1245
4,2:05:13,,Vincent KIPRUTO,13 SEP 1987,KEN,3,,Rotterdam (NED),11 APR 2010,1241
5,2:05:19,,Tsegaye KEBEDE,15 JAN 1987,ETH,1,,London (GBR),25 APR 2010,1239
6,2:05:23,,Feyisa LILESA,01 FEB 1990,ETH,4,,Rotterdam (NED),11 APR 2010,1238
7,2:05:25,,Bazu WORKU HAYLA,15 SEP 1990,ETH,3,,Berlin (GER),26 SEP 2010,1237
8,2:05:39,,Eliud KIPTANUI,06 JUN 1989,KEN,1,,Praha (CZE),09 MAY 2010,1233
9,2:05:44,,Getu FELEKE,28 NOV 1986,ETH,1,,Amsterdam (NED),17 OCT 2010,1232
10,2:06:09,,Haile GEBRSELASSIE,18 APR 1973,ETH,1,,Dubai (UAE),22 JAN 2010,1225
11,2:06:12,,Wilson Kwambai CHEBET,12 JUL 1985,KEN,2,,Amsterdam (NED),17 OCT 2010,1224
12,2:06:23,,Emmanuel MUTAI,12 OCT 1984,KEN,2,,London (GBR),25 APR 2010,1221
13,2:06:24,,Samuel Kamau WANJIRU,10 NOV 1986,KEN,1,,"Chicago, IL (USA)",10 OCT 2010,1221
14,2:06:31,,Tadesse TOLA,31 OCT 1987,ETH,2,,Frankfurt (GER),31 OCT 2010,1219
15,2:06:33,,Chele DECHASA,13 JUN 1984,ETH,2,,Dubai (UAE),22 JAN 2010,1218
16,2:06:46,,Eshetu WENDIMU,03 OCT 1986,ETH,3,,Dubai (UAE),22 JAN 2010,1214
17,2:06:49,,Sylvester Kimeli TEIMET,04 JUN 1984,KEN,1,,Seoul (KOR),21 MAR 2010,1214
18,2:06:55,,Jaouad GHARIB,22 MAY 1972,MAR,3,,London (GBR),25 APR 2010,1212
19,2:06:59,,Gilbert Kipruto KIRWA,20 DEC 1985,KEN,2,,Seoul (KOR),21 MAR 2010,1211
20,2:07:01,,Bernard Kiprop KIPYEGO,16 JUL 1986,KEN,5,,Rotterdam (NED),11 APR 2010,1210
21,2:07:04,,Elias KEMBOI,10 MAY 1984,KEN,3,,Frankfurt (GER),31 OCT 2010,1209
22,2:07:11,,Alfred KERING,20 NOV 1978,KEN,2,,Paris (FRA),11 APR 2010,1207
22,2:07:11,,Yemane TSEGAY,08 APR 1985,ETH,2,,Praha (CZE),09 MAY 2010,1207
22,2:07:11,,Philip Sanga KIMUTAI,10 SEP 1983,KEN,4,,Frankfurt (GER),31 OCT 2010,1207
25,2:07:23,,Nicolas Kipruto KOECH,1982,KEN,3,,Praha (CZE),09 MAY 2010,1204
26,2:07:29,,Abraham CHERKOS,23 SEP 1989,ETH,4,,Amsterdam (NED),17 OCT 2010,1202
27,2:07:30,,Jackson Kobut KIPKOECH,12 FEB 1988,KEN,1,,Barcelona (ESP),07 MAR 2010,1202
28,2:07:33,,Abderrahim BOURAMDANE,01 JAN 1978,MAR,4,,London (GBR),25 APR 2010,1201
29,2:07:35,,Paul Kiprop KIRUI,05 FEB 1980,KEN,3,,Seoul (KOR),21 MAR 2010,1201
30,2:07:36,,Felix KENY,25 DEC 1985,KEN,2,,Barcelona (ESP),07 MAR 2010,1200
31,2:07:37,,Teshome Etanat GELANA,31 OCT 1983,ETH,1,,"Houston, TX (USA)",17 JAN 2010,1200
31,2:07:37,,Hailu MEKONNEN,04 APR 1980,ETH,5,,Amsterdam (NED),17 OCT 2010,1200
33,2:07:38,,Charles Waweru KAMATHI,18 MAY 1978,KEN,1,,Eindhoven (NED),10 OCT 2010,1200
33,2:07:38,,Nicholas Chelimo KIPKORIR,08 JAN 1983,KEN,2,,Eindhoven (NED),10 OCT 2010,1200
35,2:07:40,,Paul Kipkemboi BIWOTT,18 APR 1978,KEN,3,,Eindhoven (NED),10 OCT 2010,1199
36,2:07:54,,Benjamin KIPTOO,10 JAN 1979,KEN,1,,Chuncheon (KOR),24 OCT 2010,1195
37,2:07:56,,Shadrack KIPLAGAT,09 DEC 1977,KEN,6,,Amsterdam (NED),17 OCT 2010,1195
38,2:07:58,,Kenneth Mburu MUNGARA,07 SEP 1973,KEN,1,,Toronto (CAN),26 SEP 2010,1194
39,2:08:04,,Abel KIRUI,06 APR 1982,KEN,5,,London (GBR),25 APR 2010,1192
40,2:08:10,,Jafred Chirchir KIPCHUMBA,08 AUG 1983,KEN,2,,Toronto (CAN),26 SEP 2010,1191
41,2:08:13,,Yared DAGNAW SHAREW,1980,ERI,4,,Eindhoven (NED),10 OCT 2010,1190
42,2:08:14,,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,1,,"New York, NY (USA)",07 NOV 2010,1190
43,2:08:15,,Daniel Kipkurgat RONO,13 JUL 1978,KEN,3,,Toronto (CAN),26 SEP 2010,1189
43,2:08:15,,David Kemboi KIYENG,22 APR 1983,KEN,1,,Seoul (KOR),07 NOV 2010,1189
45,2:08:17,,Mohamed EL HACHIMI,05 SEP 1980,MAR,2,,Seoul (KOR),07 NOV 2010,1189
46,2:08:22,,Nixon Machichim KIPKOECH,1983,KEN,4,,Toronto (CAN),26 SEP 2010,1187
47,2:08:24,,Daniel CHEPYEGUN,06 JAN 1986,UGA,5,,Frankfurt (GER),31 OCT 2010,1187
48,2:08:25,,Wegayehu Girma TEFERA,28 SEP 1988,ETH,3,,Seoul (KOR),07 NOV 2010,1187
49,2:08:27,,Zembaba YIGEZE,26 SEP 1983,ETH,2,,"Houston, TX (USA)",17 JAN 2010,1186
50,2:08:29,,Daniel KIPRUGUT,25 APR 1978,KEN,5,,Paris (FRA),11 APR 2010,1185
51,2:08:32,,Mulugeta WAMI,17 JUL 1982,ETH,6,,Paris (FRA),11 APR 2010,1185
51,2:08:32,,Iaroslav MUȘINSCHI,08 AUG 1976,MDA,1,,Düsseldorf (GER),02 MAY 2010,1185
53,2:08:33,,Gilbert CHEPKWONY,1985,KEN,1,,Košice (SVK),03 OCT 2010,1184
53,2:08:33,,Stephen MOKOKA,31 JAN 1985,RSA,4,,Seoul (KOR),07 NOV 2010,1184
55,2:08:39,,Siraj Amda GENA,12 NOV 1984,ETH,1,,Roma (ITA),21 MAR 2010,1183
56,2:08:40,,Henry Kemo SUGUT,04 MAY 1985,KEN,1,,Wien (AUT),18 APR 2010,1182
57,2:08:41,,Solomon BUSHENDICH,10 JAN 1984,KEN,2,,Košice (SVK),03 OCT 2010,1182
58,2:08:42,,Peter Kiplagat CHEBET,24 JUN 1976,KEN,3,,Košice (SVK),03 OCT 2010,1182
59,2:08:44,,Wesley KORIR,15 NOV 1982,KEN,4,,"Chicago, IL (USA)",10 OCT 2010,1181
60,2:08:45,,Samuel WOLDEAMANUEL GEBREMICHAEL,14 MAR 1981,ETH,3,,Barcelona (ESP),07 MAR 2010,1181
60,2:08:45,,Deressa CHIMSA,21 NOV 1976,ETH,1,,Daegu (KOR),11 APR 2010,1181
60,2:08:45,,Daniel KOSGEI,19 JUN 1986,KEN,7,,Amsterdam (NED),17 OCT 2010,1181
63,2:08:46,,Marilson GOMES DOS SANTOS,06 AUG 1977,BRA,6,,London (GBR),25 APR 2010,1181
64,2:08:53,,Francis KIPROP,25 DEC 1984,KEN,6,,Rotterdam (NED),11 APR 2010,1179
64,2:08:53,,Benson Kipchumba BARUS,04 JUL 1980,KEN,2,,Chuncheon (KOR),24 OCT 2010,1179
66,2:08:54,,David KIPSEREM,22 MAR 1983,KEN,3,,Chuncheon (KOR),24 OCT 2010,1179
67,2:08:55,,Yusuf SONGOKA,05 FEB 1979,KEN,1,,Hannover (GER),02 MAY 2010,1178
67,2:08:55,,Gashaw MELESE ASFAW,26 SEP 1978,ETH,5,,Toronto (CAN),26 SEP 2010,1178
69,2:08:58,,Jason MBOTE,05 JAN 1977,KEN,3,,"Houston, TX (USA)",17 JAN 2010,1177
69,2:08:58,,Moses Kibet KANGOGO,10 NOV 1979,KEN,1,,Dublin (IRL),25 OCT 2010,1177
71,2:09:03,,Guta ABIYOTE,10 OCT 1985,ETH,4,,Dubai (UAE),22 JAN 2010,1176
71,2:09:03,,Shume GERBABA,19 NOV 1982,ETH,1,,Casablanca (MAR),24 OCT 2010,1176
71,2:09:03,,Terefe Zewdie MEREGA,23 OCT 1982,ETH,6,,Frankfurt (GER),31 OCT 2010,1176
74,2:09:09,,Hussen Adilo ROBA,18 MAY 1982,ETH,4,,"Houston, TX (USA)",17 JAN 2010,1174
74,2:09:09,,Silas TOEK,1985,KEN,4,,Barcelona (ESP),07 MAR 2010,1174
74,2:09:09,,Wilson KIPROP,14 APR 1987,KEN,5,,Praha (CZE),09 MAY 2010,1174
77,2:09:10,,Charles Kibiwott SERONEI,08 AUG 1974,KEN,5,,"Houston, TX (USA)",17 JAN 2010,1174
77,2:09:10,,Rachid KISRI,01 MAR 1975,MAR,2,,Casablanca (MAR),24 OCT 2010,1174
79,2:09:13,,Dejene YIRDAWE,21 AUG 1978,ETH,1,,Gongju (KOR),17 OCT 2010,1173
